5.000000000000000000e+01,5.400000000000000000e+02,-1.460000000000000000e+02
4.555555555555555713e+01,4.770000000000000000e+02,-1.030000000000000000e+02
4.111111111111111427e+01,4.280000000000000000e+02,-7.100000000000000000e+01
3.666666666666666430e+01,3.240000000000000000e+02,1.000000000000000000e+01
3.222222222222222143e+01,3.090000000000000000e+02,-3.600000000000000000e+01
2.777777777777777857e+01,2.590000000000000000e+02,-2.600000000000000000e+01
2.333333333333333215e+01,2.670000000000000000e+02,-9.600000000000000000e+01
1.888888888888888573e+01,1.830000000000000000e+02,1.800000000000000000e+01
1.444444444444444287e+01,1.370000000000000000e+02,2.300000000000000000e+01
1.000000000000000000e+01,7.900000000000000000e+01,7.000000000000000000e+00
